contentId,title,address,contentTypeId,lDongRegnCd,lDongSignguCd,regionName,lclsSystm1,lclsSystm2,lclsSystm3,modifiedTime,latitude,longitude
"735749","서울 종로 낙지볶음 골목","서울특별시 종로구 종로 19 (종로1가)","12","11","110","서울특별시 종로구","VE","VE04","VE040100","20250319184249",37.5708982096,126.9799374337
"2037020","서촌마을","서울특별시 종로구 필운대로 45 (누하동)","12","11","110","서울특별시 종로구","VE","VE04","VE040200","20260311100340",37.58019343681578,126.96850792378918
"3045027","석정보름우물","서울특별시 종로구 계동길 112 (계동)","12","11","110","서울특별시 종로구","HS","HS01","HS011000","20260409130740",37.5822,126.9869
"3449598","석파정","서울특별시 종로구 창의문로11길 4-1 (부암동)","12","11","110","서울특별시 종로구","HS","HS04","HS040400","20250107100457",37.5948701151,126.96277443
"2774283","선바위(선암)","서울특별시 종로구 통일로18가길 26 (무악동)","12","11","110","서울특별시 종로구","NA","NA03","NA030300","20251103151418",37.5789968923,126.9589696707
"3418283","성균관 명륜당","서울특별시 종로구 명륜3가","12","11","110","서울특별시 종로구","HS","HS01","HS011200","20250311175513",37.5861522755,126.9957161181
"126494","세검정 터","서울특별시 종로구 세검정로 244 (신영동)","12","11","110","서울특별시 종로구","HS","HS01","HS011200","20250312164023",37.6009471313,126.9597189808
"2553876","세운상가","서울특별시 종로구 청계천로 159 (장사동)","12","11","110","서울특별시 종로구","EX","EX06","EX061000","20251216163427",37.5693347773,126.9952555258
"1364932","세종대왕 동상","서울특별시 종로구 세종로","12","11","110","서울특별시 종로구","VE","VE01","VE010500","20251231091446",37.5729534722,126.9769154284
"1604697","세종로공원","서울특별시 종로구 세종대로 지하189 (세종로)","12","11","110","서울특별시 종로구","VE","VE03","VE030100","20251103151707",37.5734839492,126.9759766097
"2992822","세종마을 음식문화거리","서울특별시 종로구 자하문로1길 24 (체부동)","12","11","110","서울특별시 종로구","VE","VE04","VE040100","20250910190527",37.576569614,126.9710825243
"319578","소림사(서울)","서울특별시 종로구 세검정로 241-3 (홍지동)","12","11","110","서울특별시 종로구","HS","HS03","HS030100","20260305095851",37.601261829386665,126.95890462399446
"2733962","수성동계곡","서울특별시 종로구 옥인동 185-3","12","11","110","서울특별시 종로구","NA","NA01","NA010400","20250314093336",37.5822799198,126.9631997475
"1604733","숭인근린공원","서울특별시 종로구 숭인동","12","11","110","서울특별시 종로구","VE","VE03","VE030400","20250314100525",37.5772537086,127.0179143478
"126505","승가사(서울)","서울특별시 종로구 비봉4길 213 (구기동)","12","11","110","서울특별시 종로구","HS","HS03","HS030100","20250721151311",37.6267191549,126.9608598127
"605445","승동교회","서울특별시 종로구 인사동길 7-1","12","11","110","서울특별시 종로구","HS","HS03","HS030200","20260601111641",37.5711992740533,126.98629832966
"128553","쌈지길","서울특별시 종로구 인사동길 44 (관훈동)","12","11","110","서울특별시 종로구","VE","VE04","VE040100","20251023143000",37.5743062352,126.9848674428
"2373420","아띠인력거","서울특별시 종로구 북촌로5길 43 (화동)","12","11","110","서울특별시 종로구","EX","EX07","EX070200","20250410142323",37.5793889366,126.982559176
"2774286","안국선원(서울)","서울특별시 종로구 북촌로 70 (가회동)","12","11","110","서울특별시 종로구","HS","HS03","HS030100","20260305095851",37.582936664162744,126.98540664752271
"2666751","안녕인사동","서울특별시 종로구 인사동길 49","12","11","110","서울특별시 종로구","VE","VE01","VE010100","20250731115314",37.5744839692,126.9835620013
"337413","안양암(서울)","서울특별시 종로구 창신5길 61 (창신동)","12","11","110","서울특별시 종로구","HS","HS03","HS030100","20250410145754",37.5751955324,127.0133453781
"3056152","열린송현 녹지광장","서울특별시 종로구 송현동","12","11","110","서울특별시 종로구","VE","VE03","VE030100","20260401132325",37.5766,126.9814
"1019041","와룡공원","서울특별시 종로구 와룡공원길 192","12","11","110","서울특별시 종로구","VE","VE03","VE030100","20250417092152",37.5912265856,126.9901581479
"2993194","위라이드 서울전차","서울특별시 종로구 종로 19 (종로1가)","12","11","110","서울특별시 종로구","EX","EX07","EX070200","20251211173611",37.5708982096,126.9799374337
"605539","유심사 터","서울특별시 종로구 계동길 92-3","12","11","110","서울특별시 종로구","HS","HS01","HS010900","20260305095851",37.5814535918909,126.987003523604
"2993372","윤동주 하숙집 터","서울특별시 종로구 옥인길 57","12","11","110","서울특별시 종로구","HS","HS01","HS011200","20250915132124",37.5815022773,126.9656884317
"2787181","윤동주시인의언덕","서울특별시 종로구 청운동","12","11","110","서울특별시 종로구","VE","VE03","VE030500","20250313141252",37.5910539539,126.9662158908
"250134","율곡로","서울특별시 종로구 율곡로","12","11","110","서울특별시 종로구","HS","HS01","HS011200","20251201153311",37.5769838749,126.9944914897
"3044977","이상의집","서울특별시 종로구 자하문로7길 18 (통인동)","12","11","110","서울특별시 종로구","HS","HS01","HS011200","20260721142303",37.5786435023,126.970863433
"1102845","이화벽화마을","서울특별시 종로구 이화장길 70-11 (동숭동)","12","11","110","서울특별시 종로구","VE","VE04","VE040200","20260619093209",37.578684289,127.005077855
"2650046","익선동 한옥거리","서울특별시 종로구 익선동","12","11","110","서울특별시 종로구","VE","VE04","VE040100","20260311100340",37.5734657272497,126.989775703463
"2946228","익선동 한옥거리","","12","11","110","서울특별시 종로구","VE","VE04","VE040100","20241209121807",37.5737675037,126.9901419773
"264353","인사동","서울특별시 종로구 인사동길 62 (관훈동)","12","11","110","서울특별시 종로구","EX","EX07","EX070200","20251127162913",37.5754616322,126.9835230884
"348804","인왕사(서울)","서울특별시 종로구 통일로18가길 16-1 (무악동)","12","11","110","서울특별시 종로구","HS","HS03","HS030100","20260706180407",37.5786060587,126.9596538845
"126479","인왕산","서울특별시 종로구 옥인동","12","11","110","서울특별시 종로구","NA","NA01","NA010100","20260305170851",37.585,126.9593
"2764331","인왕산 국사당","서울특별시 종로구 통일로18가길 20 (무악동)","12","11","110","서울특별시 종로구","HS","HS03","HS030100","20260305095851",37.57886524391775,126.95952450959696
"4061713","인왕산 무무대 전망대","서울 종로구 옥인동 산3-1","12","11","110","서울특별시 종로구","NA","NA01","NA010100","20260430112413",37.584011,126.963973
"2762867","전태일동상","서울특별시 종로구 종로5가","12","11","110","서울특별시 종로구","VE","VE01","VE010500","20260312090840",37.5697,127.0067
"128144","조계사(서울)","서울특별시 종로구 우정국로 55 (견지동)","12","11","110","서울특별시 종로구","HS","HS03","HS030100","20251215094351",37.5739784579,126.9827509785
"3424542","종로 무계원","서울특별시 종로구 창의문로11길 4-1 (부암동)","12","11","110","서울특별시 종로구","HS","HS01","HS010600","20251023143000",37.5948701151,126.96277443
"1957671","종로 청계 관광특구","서울특별시 종로구 무교로 37 (서린동)","12","11","110","서울특별시 종로구","VE","VE05","VE050100","20260309151233",37.569406556655416,126.97910778454643
"3056463","종로3가 포장마차 거리","서울특별시 종로구 관수동","12","11","110","서울특별시 종로구","VE","VE04","VE040100","20260716160713",37.569548,126.989084
"126510","종묘 [유네스코 세계유산]","서울특별시 종로구 종로 157 (훈정동)","12","11","110","서울특별시 종로구","HS","HS01","HS010800","20260629171717",37.5709802173,126.9951311023
"126492","종묘광장공원","서울특별시 종로구 종로 157","12","11","110","서울특별시 종로구","VE","VE03","VE030500","20250718100950",37.5711956572,126.9944166605
"252529","중앙고등학교","서울특별시 종로구 창덕궁길 164","12","11","110","서울특별시 종로구","HS","HS01","HS011100","20251125150829",37.5841440162,126.986850317
"126511","창경궁","서울특별시 종로구 창경궁로 185 (와룡동)","12","11","110","서울특별시 종로구","HS","HS01","HS010100","20251114174911",37.5789336838,126.9964634775
"1605036","창경궁 대온실","서울특별시 종로구 창경궁로 185 (와룡동)","12","11","110","서울특별시 종로구","NA","NA04","NA040700","20260305095851",37.57888092158742,126.99644883554714
"2606158","창경궁 명정전","서울특별시 종로구 창경궁로 185 (와룡동)","12","11","110","서울특별시 종로구","HS","HS01","HS010100","20260305095851",37.57888092158742,126.99644883554714
"1605009","창경궁 홍화문","서울특별시 종로구 창경궁로 185 (와룡동)","12","11","110","서울특별시 종로구","HS","HS01","HS010300","20250313140549",37.5789336838,126.9964634775
"1604941","창덕궁 낙선재","서울특별시 종로구 율곡로 99 (와룡동)","12","11","110","서울특별시 종로구","HS","HS01","HS010100","20250730164818",37.5777031595,126.9902446339
"1605920","창덕궁 다래나무","서울특별시 종로구 율곡로 99","12","11","110","서울특별시 종로구","NA","NA03","NA030200","20260211081009",37.5864530223838,126.989225386201
"1604953","창덕궁 인정문","서울특별시 종로구 율곡로 99","12","11","110","서울특별시 종로구","HS","HS01","HS010300","20250313135513",37.5787974932,126.9911806294
"1605908","창덕궁 향나무","서울특별시 종로구 율곡로 99","12","11","110","서울특별시 종로구","NA","NA03","NA030200","20260213173212",37.5792316848544,126.989447793014
"127642","창덕궁과 후원 [유네스코 세계유산]","서울특별시 종로구 율곡로 99 (와룡동)","12","11","110","서울특별시 종로구","HS","HS01","HS010100","20260629161510",37.5776507425,126.990230631
"2946517","창신동골목길","서울특별시 종로구 창신동 23-268","12","11","110","서울특별시 종로구","VE","VE04","VE040100","20251105154436",37.5771453074,127.0134286483
"252547","창의문(자하문)","서울특별시 종로구 창의문로 118 (부암동)","12","11","110","서울특별시 종로구","HS","HS01","HS010300","20250313162740",37.5926565508,126.966510263
"2657713","채석장 전망대","서울특별시 종로구 낙산5길 51 (창신동)","12","11","110","서울특별시 종로구","VE","VE01","VE010200","20250314095947",37.578309028,127.0116121139
"250323","천도교 중앙대교당","서울특별시 종로구 삼일대로 457 (경운동)","12","11","110","서울특별시 종로구","HS","HS03","HS030400","20260601112017",37.57520900465103,126.98651093357412
"129507","청계천","서울특별시 종로구 창신동","12","11","110","서울특별시 종로구","VE","VE03","VE030100","20260619093209",37.5696470253,127.00507432
"482153","청룡사(서울)","서울특별시 종로구 동망산길 65 (숭인동)","12","11","110","서울특별시 종로구","HS","HS03","HS030100","20250903093446",37.5797783958,127.0168643719
"126533","청와대 앞길","서울특별시 종로구 궁정동","12","11","110","서울특별시 종로구","VE","VE04","VE040100","20260313135932",37.5834864376289,126.973751980892
"3056238","청와대칠궁","서울특별시 종로구 창의문로 12 (궁정동)","12","11","110","서울특별시 종로구","HS","HS01","HS010100","20260401091647",37.58473583646656,126.97294006609354
"2762885","청운공원","서울특별시 종로구 창의문로 119 (청운동)","12","11","110","서울특별시 종로구","VE","VE03","VE030100","20260311100340",37.592096942441,126.96706863952
"1364975","충무공 이순신 동상","서울특별시 종로구 세종로","12","11","110","서울특별시 종로구","VE","VE01","VE010500","20251231092235",37.571053693,126.9769154822
"129534","탑골공원","서울특별시 종로구 종로 99 (종로2가)","12","11","110","서울특별시 종로구","VE","VE03","VE030100","20260601111906",37.570500754785236,126.98860813395662
"1605933","탑골공원 팔각정","서울특별시 종로구 종로 99 (종로2가)","12","11","110","서울특별시 종로구","HS","HS01","HS011200","20250812095528",37.5705539611,126.9886227626
"1718910","템플스테이 홍보관","서울특별시 종로구 우정국로 56","12","11","110","서울특별시 종로구","VE","VE07","VE070300","20260820094727",37.5738766687,126.9831652256
"2605926","평창동 미술관 거리","서울특별시 종로구 평창32길 8 (평창동)","12","11","110","서울특별시 종로구","VE","VE04","VE040100","20260319174132",37.61223730566815,126.97573672359995
"3080583","필소굿캘리","서울특별시 종로구 인사동길 55-1 (관훈동)","12","11","110","서울특별시 종로구","EX","EX07","EX070200","20260730135213",37.5749026229,126.9836699709
"2783558","필운동 홍건익 가옥","서울특별시 종로구 필운대로1길 14-4","12","11","110","서울특별시 종로구","HS","HS01","HS010400","20250912153245",37.5779721893,126.9688965725
"3413162","하이드앤시크 쌈지길점","서울특별시 종로구 인사동길 44 (관훈동)","12","11","110","서울특별시 종로구","EX","EX07","EX070200","20260323163010",37.57425198901539,126.98485145131795
"4059519","한국사찰음식문화체험관","서울특별시 종로구 율곡로 39 (안국동)","12","11","110","서울특별시 종로구","EX","EX04","EX040200","20260422173645",37.5760430167042,126.983827375694
"2390314","한복남 경복궁점","서울특별시 종로구 사직로 133-5","12","11","110","서울특별시 종로구","EX","EX01","EX010100","20251023085755",37.5762891312,126.9733212169
"3582693","한복남 북촌점","서울특별시 종로구 북촌로 35-4 (가회동)","12","11","110","서울특별시 종로구","EX","EX01","EX010100","20260427181532",37.57984474927184,126.98474227080519
"3582643","한복남 창덕궁점","서울특별시 종로구 돈화문로 86-1 (와룡동)","12","11","110","서울특별시 종로구","EX","EX01","EX010100","20260427181208",37.576182980736355,126.99067066604162
"3582821","한복남 프리미엄점","서울특별시 종로구 사직로 133-9 (적선동)","12","11","110","서울특별시 종로구","EX","EX01","EX010100","20260427180117",37.57640390873299,126.97323028394429
"1605927","현대원서공원","서울특별시 종로구 창덕궁길 19 (원서동)","12","11","110","서울특별시 종로구","VE","VE03","VE030100","20260209152142",37.57823223457658,126.98855870416405
"2969267","호전다실","서울특별시 종로구 자하문로11길 16-2","12","11","110","서울특별시 종로구","EX","EX07","EX070200","20260807152235",37.5797976773,126.9704440888
"129506","홍지문 및 탕춘대성","서울특별시 종로구 홍지동","12","11","110","서울특별시 종로구","HS","HS01","HS010200","20250909110113",37.5996528175,126.9586135629
"945987","홍파동 홍난파 가옥","서울특별시 종로구 송월1길 38 (홍파동)","12","11","110","서울특별시 종로구","HS","HS01","HS010500","20260820083104",37.5715471568,126.9650849814
"1604450","황학정","서울특별시 종로구 사직로9길 15-32 (사직동)","12","11","110","서울특별시 종로구","HS","HS01","HS010100","20250724144100",37.5771000006,126.9651024987
"126514","흥인지문","서울특별시 종로구 종로 288 (종로6가)","12","11","110","서울특별시 종로구","HS","HS01","HS010300","20251112135626",37.5712209291,127.0097180432
"3056442","흥인지문공원","서울특별시 종로구 종로6가","12","11","110","서울특별시 종로구","HS","HS01","HS010200","20260401101719",37.571926,127.009077
"2992823","K-컬처 스크린(대한민국역사박물관)","서울특별시 종로구 세종대로 198 (세종로)","12","11","110","서울특별시 종로구","EX","EX07","EX070200","20250107152114",37.5741339024,126.977573668
"3526391","[서울둘레길 19코스] 북한산 성북코스","서울특별시 종로구 평창동","12","11","110","서울특별시 종로구","VE","VE04","VE040300","20260409091917",37.6128,126.9819
"4065859","[종로둘레길 3코스] 낙산 코스","서울특별시 종로구 종로6가 70","12","11","110","서울특별시 종로구","VE","VE04","VE040300","20260608102121",37.5718491784,127.0080529181
"2373204","경성 부민관 폭탄 의거지","서울특별시 중구 세종대로 125 (태평로1가)","12","11","140","서울특별시 중구","HS","HS01","HS011200","20250820142318",37.5675596526,126.9768017026
"1605990","관훈동 민씨 가옥 (구 부마도위박영효가옥)","서울특별시 중구 퇴계로34길 28","12","11","140","서울특별시 중구","HS","HS01","HS010400","20250820100944",37.5585082277,126.9935754302
"129502","광희문","서울 중구 광희동2가","12","11","140","서울특별시 중구","HS","HS01","HS010300","20260318101005",37.5644,127.01
